timestamp,num_request,size
1998-05-01 00:04,702,11325526
1998-05-01 00:05,475,3827217
1998-05-01 00:06,702,7171384
1998-05-01 00:07,682,2454081
1998-05-01 00:08,752,5384274
1998-05-01 00:09,650,7088431
1998-05-01 00:10,699,2767534
1998-05-01 00:11,840,7039360
1998-05-01 00:12,721,6871178
1998-05-01 00:13,785,7574259
1998-05-01 00:14,642,5468618
1998-05-01 00:15,696,2533464
1998-05-01 00:16,485,7503706
1998-05-01 00:17,480,7087113
1998-05-01 00:18,644,3580241
1998-05-01 00:19,606,3500377
1998-05-01 00:20,706,5167280
1998-05-01 00:21,728,9803534
1998-05-01 00:22,664,2352190
1998-05-01 00:23,662,6618394
1998-05-01 00:24,531,4708893
1998-05-01 00:25,741,5421661
1998-05-01 00:26,834,5258624
1998-05-01 00:27,591,4008534
1998-05-01 00:28,668,3473105
1998-05-01 00:29,647,2408661
1998-05-01 00:30,456,3411830
1998-05-01 00:31,615,2323945
1998-05-01 00:32,664,2378380
1998-05-01 00:33,632,4291650
1998-05-01 00:34,640,2490190
1998-05-01 00:35,748,4169859
1998-05-01 00:36,608,3958958
1998-05-01 00:37,722,4014648
1998-05-01 00:38,759,6285610
1998-05-01 00:39,635,5925265
1998-05-01 00:40,647,4927716
1998-05-01 00:41,699,3145919
1998-05-01 00:42,692,1897274
1998-05-01 00:43,715,5148531
1998-05-01 00:44,641,3665321
1998-05-01 00:45,513,2185575
1998-05-01 00:46,515,3761240
1998-05-01 00:47,595,3844795
1998-05-01 00:48,597,2033936
1998-05-01 00:49,507,5149478
1998-05-01 00:50,538,3426857
1998-05-01 00:51,539,2123974
1998-05-01 00:52,553,3899086
1998-05-01 00:53,588,2426471
1998-05-01 00:54,732,7592661
1998-05-01 00:55,667,7605573
1998-05-01 00:56,787,6585389
1998-05-01 00:57,720,2672118
1998-05-01 00:58,900,14286941
1998-05-01 00:59,506,2003861
1998-05-01 01:00,558,2081636
1998-05-01 01:01,491,6487384
1998-05-01 01:02,509,5255366
1998-05-01 01:03,632,5437064
1998-05-01 01:04,738,3853117
1998-05-01 01:05,434,1813145
1998-05-01 01:06,616,10234811
1998-05-01 01:07,501,5308587
1998-05-01 01:08,615,5290500
1998-05-01 01:09,380,1874760
1998-05-01 01:10,484,2079707
1998-05-01 01:11,495,2080068
1998-05-01 01:12,502,1975921
1998-05-01 01:13,676,3260334
1998-05-01 01:14,649,2719118
1998-05-01 01:15,555,8433815
1998-05-01 01:16,531,4684771
1998-05-01 01:17,734,7453441
1998-05-01 01:18,718,6493492
1998-05-01 01:19,571,3809065
1998-05-01 01:20,735,7468643
1998-05-01 01:21,721,5975538
1998-05-01 01:22,801,6089589
1998-05-01 01:23,680,2056758
1998-05-01 01:24,698,7430835
1998-05-01 01:25,804,2684221
1998-05-01 01:26,730,6091381
1998-05-01 01:27,613,2154120
1998-05-01 01:28,603,2106442
1998-05-01 01:29,759,4297856
1998-05-01 01:30,561,8176000
1998-05-01 01:31,561,2268744
1998-05-01 01:32,649,3685959
1998-05-01 01:33,702,2611422
1998-05-01 01:34,528,4376691
1998-05-01 01:35,729,2803507
1998-05-01 01:36,599,7870046
1998-05-01 01:37,662,6988685
1998-05-01 01:38,504,1987655
1998-05-01 01:39,571,4396355
1998-05-01 01:40,602,4772507
1998-05-01 01:41,549,2648598
1998-05-01 01:42,536,3327223
1998-05-01 01:43,489,6338457
1998-05-01 01:44,564,4109584
1998-05-01 01:45,750,5010880
1998-05-01 01:46,717,9117417
1998-05-01 01:47,696,7818795
1998-05-01 01:48,612,4728358
1998-05-01 01:49,518,4408513
1998-05-01 01:50,554,5370019
1998-05-01 01:51,587,3355140
1998-05-01 01:52,590,2174695
1998-05-01 01:53,535,2997980
1998-05-01 01:54,569,2309779
1998-05-01 01:55,493,3700059
1998-05-01 01:56,502,3361365
1998-05-01 01:57,475,7704426
1998-05-01 01:58,652,3566351
1998-05-01 01:59,632,8608305
1998-05-01 02:00,458,4584448
1998-05-01 02:01,639,2085933
1998-05-01 02:02,466,2676272
1998-05-01 02:03,382,5042479
1998-05-01 02:04,333,7945161
1998-05-01 02:05,377,5595144
1998-05-01 02:06,437,4443444
1998-05-01 02:07,514,10486890
1998-05-01 02:08,530,3351114
1998-05-01 02:09,412,6238395
1998-05-01 02:10,313,2864322
1998-05-01 02:11,368,2323823
1998-05-01 02:12,458,4249457
1998-05-01 02:13,516,3622059
1998-05-01 02:14,645,5609866
1998-05-01 02:15,538,3670978
1998-05-01 02:16,678,6057960
1998-05-01 02:17,516,9455217
1998-05-01 02:18,557,6212354
1998-05-01 02:19,554,3296831
1998-05-01 02:20,544,1903941
1998-05-01 02:21,614,7934090
1998-05-01 02:22,570,9817100
1998-05-01 02:23,761,7679914
1998-05-01 02:24,672,8821152
1998-05-01 02:25,676,9476994
1998-05-01 02:26,709,12053713
1998-05-01 02:27,715,3420844
1998-05-01 02:28,714,4634108
1998-05-01 02:29,659,7069123
1998-05-01 02:30,635,3811006
1998-05-01 02:31,761,2757439
1998-05-01 02:32,759,5553629
1998-05-01 02:33,724,6501260
1998-05-01 02:34,718,4105367
1998-05-01 02:35,890,4326430
1998-05-01 02:36,612,8459083
1998-05-01 02:37,788,6940531
1998-05-01 02:38,871,9129788
1998-05-01 02:39,847,3072496
1998-05-01 02:40,750,2812293
1998-05-01 02:41,596,5234904
1998-05-01 02:42,577,4243455
1998-05-01 02:43,697,5413273
1998-05-01 02:44,746,8046798
1998-05-01 02:45,464,3742118
1998-05-01 02:46,431,3433117
1998-05-01 02:47,705,5440677
1998-05-01 02:48,618,3110373
1998-05-01 02:49,667,7328069
1998-05-01 02:50,758,4506895
1998-05-01 02:51,649,6824000
1998-05-01 02:52,591,7614892
1998-05-01 02:53,761,5180420
1998-05-01 02:54,572,5182201
1998-05-01 02:55,562,7842695
1998-05-01 02:56,552,3653100
1998-05-01 02:57,515,3147059
1998-05-01 02:58,596,4977663
1998-05-01 02:59,533,5151186
1998-05-01 03:00,626,6165727
1998-05-01 03:01,703,3340275
1998-05-01 03:02,803,7824180
1998-05-01 03:03,704,3741999
1998-05-01 03:04,691,8994181
1998-05-01 03:05,514,5766360
1998-05-01 03:06,565,6259369
1998-05-01 03:07,670,3751561
1998-05-01 03:08,555,4631350
1998-05-01 03:09,675,6190347
1998-05-01 03:10,744,3954988
1998-05-01 03:11,681,5068634
1998-05-01 03:12,642,4850980
1998-05-01 03:13,560,4873722
1998-05-01 03:14,752,4815860
1998-05-01 03:15,836,7891237
1998-05-01 03:16,613,5842243
1998-05-01 03:17,762,4050582
1998-05-01 03:18,615,4402599
1998-05-01 03:19,699,4255657
1998-05-01 03:20,863,3581241
1998-05-01 03:21,752,4144113
1998-05-01 03:22,891,2914663
1998-05-01 03:23,951,4794873
1998-05-01 03:24,799,2271660
1998-05-01 03:25,617,3806750
1998-05-01 03:26,675,5265034
1998-05-01 03:27,801,3111758
1998-05-01 03:28,747,10767238
1998-05-01 03:29,715,4322914
1998-05-01 03:30,518,1986540
1998-05-01 03:31,644,2698173
1998-05-01 03:32,571,3398909
1998-05-01 03:33,633,3906842
1998-05-01 03:34,700,5205869
1998-05-01 03:35,578,3870564
1998-05-01 03:36,758,5788374
1998-05-01 03:37,759,2537052
1998-05-01 03:38,707,3993000
1998-05-01 03:39,687,7100906
1998-05-01 03:40,620,3475651
1998-05-01 03:41,563,5734318
1998-05-01 03:42,446,2041440
1998-05-01 03:43,543,3203564
1998-05-01 03:44,561,2261585
1998-05-01 03:45,507,3687668
1998-05-01 03:46,409,3037077
1998-05-01 03:47,527,5243255
1998-05-01 03:48,741,6633278
1998-05-01 03:49,694,4373536
1998-05-01 03:50,732,3532925
1998-05-01 03:51,583,5626363
1998-05-01 03:52,562,2266955
1998-05-01 03:53,559,13298318
1998-05-01 03:54,664,3717981
1998-05-01 03:55,599,3709969
1998-05-01 03:56,757,2568442
1998-05-01 03:57,621,5572032
1998-05-01 03:58,437,3497800
1998-05-01 03:59,573,3773589
1998-05-01 04:00,621,2890920
1998-05-01 04:01,675,4281810
1998-05-01 04:02,607,9444534
1998-05-01 04:03,443,4438080
1998-05-01 04:04,443,1762847
1998-05-01 04:05,682,4079925
1998-05-01 04:06,607,4922564
1998-05-01 04:07,632,3477465
1998-05-01 04:08,541,16513645
1998-05-01 04:09,714,5668019
1998-05-01 04:10,716,4663874
1998-05-01 04:11,596,5957069
1998-05-01 04:12,491,8657585
1998-05-01 04:13,740,3943596
1998-05-01 04:14,702,5670834
1998-05-01 04:15,580,3792528
1998-05-01 04:16,603,4596435
1998-05-01 04:17,586,9496481
1998-05-01 04:18,703,4146787
1998-05-01 04:19,657,8612946
1998-05-01 04:20,598,4353971
1998-05-01 04:21,548,4812546
1998-05-01 04:22,585,5660370
1998-05-01 04:23,520,3630940
1998-05-01 04:24,690,2532861
1998-05-01 04:25,570,6369165
1998-05-01 04:26,584,5011077
1998-05-01 04:27,671,9155824
1998-05-01 04:28,529,3046440
1998-05-01 04:29,612,5044079
1998-05-01 04:30,677,8371431
1998-05-01 04:31,792,3615980
1998-05-01 04:32,738,5153423
1998-05-01 04:33,693,5313678
1998-05-01 04:34,531,5662921
1998-05-01 04:35,634,4580828
1998-05-01 04:36,615,4858430
1998-05-01 04:37,709,2674140
1998-05-01 04:38,590,5427728
1998-05-01 04:39,690,2473101
1998-05-01 04:40,612,3582249
1998-05-01 04:41,681,3970811
1998-05-01 04:42,582,3797008
1998-05-01 04:43,362,4877305
1998-05-01 04:44,658,2491523
1998-05-01 04:45,720,2956182
1998-05-01 04:46,584,7321503
1998-05-01 04:47,580,5952688
1998-05-01 04:48,620,4660772
1998-05-01 04:49,667,5166524
1998-05-01 04:50,577,2533298
1998-05-01 04:51,622,2418332
1998-05-01 04:52,509,2855621
1998-05-01 04:53,420,5387783
1998-05-01 04:54,481,5211086
1998-05-01 04:55,379,4212004
1998-05-01 04:56,557,3618058
1998-05-01 04:57,498,2202021
1998-05-01 04:58,605,13115645
1998-05-01 04:59,646,5662961
1998-05-01 05:00,587,5156017
1998-05-01 05:01,474,5978951
1998-05-01 05:02,507,3437109
1998-05-01 05:03,430,3145546
1998-05-01 05:04,275,1151649
1998-05-01 05:05,340,1205957
1998-05-01 05:06,415,1692075
1998-05-01 05:07,341,1379779
1998-05-01 05:08,420,3232094
1998-05-01 05:09,528,1880963
1998-05-01 05:10,394,1560417
1998-05-01 05:11,442,3327036
1998-05-01 05:12,382,2512302
1998-05-01 05:13,392,4198686
1998-05-01 05:14,326,6750475
1998-05-01 05:15,404,9177310
1998-05-01 05:16,416,4080312
1998-05-01 05:17,472,5329350
1998-05-01 05:18,319,6141715
1998-05-01 05:19,797,5962895
1998-05-01 05:20,431,5491050
1998-05-01 05:21,435,3235016
1998-05-01 05:22,465,2972517
1998-05-01 05:23,368,5537084
1998-05-01 05:24,396,1484854
1998-05-01 05:25,365,1685153
1998-05-01 05:26,305,1615764
1998-05-01 05:27,390,1425407
1998-05-01 05:28,456,3050653
1998-05-01 05:29,388,3422153
1998-05-01 05:30,531,4177859
1998-05-01 05:31,457,3710168
1998-05-01 05:32,531,1778704
1998-05-01 05:33,546,2290458
1998-05-01 05:34,425,2959033
1998-05-01 05:35,471,1873461
1998-05-01 05:36,469,5108430
1998-05-01 05:37,415,3597371
1998-05-01 05:38,493,1827185
1998-05-01 05:39,498,2890600
1998-05-01 05:40,532,1983650
1998-05-01 05:41,723,9575394
1998-05-01 05:42,566,4076496
1998-05-01 05:43,502,8617535
1998-05-01 05:44,388,3988713
1998-05-01 05:45,468,1349626
1998-05-01 05:46,479,3079788
1998-05-01 05:47,642,3635724
1998-05-01 05:48,748,5768979
1998-05-01 05:49,602,2507968
1998-05-01 05:50,466,2211454
1998-05-01 05:51,772,3065218
1998-05-01 05:52,496,3410532
1998-05-01 05:53,498,2245114
1998-05-01 05:54,512,5332441
1998-05-01 05:55,487,3698361
1998-05-01 05:56,405,3049476
1998-05-01 05:57,426,3979706
1998-05-01 05:58,599,9828905
1998-05-01 05:59,639,7988474
1998-05-01 06:00,516,5355317
1998-05-01 06:01,484,3309454
1998-05-01 06:02,541,3229015
1998-05-01 06:03,607,4090807
1998-05-01 06:04,511,2973783
1998-05-01 06:05,566,5231592
1998-05-01 06:06,474,6807090
1998-05-01 06:07,484,1320784
1998-05-01 06:08,421,1960258
1998-05-01 06:09,415,1911484
1998-05-01 06:10,467,1499594
1998-05-01 06:11,645,4439913
1998-05-01 06:12,557,2955844
1998-05-01 06:13,454,4205258
1998-05-01 06:14,525,2017361
1998-05-01 06:15,648,4864050
1998-05-01 06:16,628,2592432
1998-05-01 06:17,733,1947473
1998-05-01 06:18,556,2358771
1998-05-01 06:19,558,6170994
1998-05-01 06:20,373,7841999
1998-05-01 06:21,469,4930682
1998-05-01 06:22,273,1053483
1998-05-01 06:23,362,7734294
1998-05-01 06:24,307,2474011
1998-05-01 06:25,456,9471008
1998-05-01 06:26,462,5894799
1998-05-01 06:27,400,4233300
1998-05-01 06:28,463,1785936
1998-05-01 06:29,528,3325814
1998-05-01 06:30,473,3257399
1998-05-01 06:31,361,1513705
1998-05-01 06:32,358,1299488
1998-05-01 06:33,425,8622341
1998-05-01 06:34,390,4359719
1998-05-01 06:35,342,5294109
1998-05-01 06:36,319,1311610
1998-05-01 06:37,505,4018124
1998-05-01 06:38,387,2611771
1998-05-01 06:39,340,4712746
1998-05-01 06:40,295,6529708
1998-05-01 06:41,436,4181944
1998-05-01 06:42,324,4025040
1998-05-01 06:43,388,3207931
1998-05-01 06:44,566,6309748
1998-05-01 06:45,568,8311076
1998-05-01 06:46,520,8051276
1998-05-01 06:47,532,9684458
1998-05-01 06:48,796,8467001
1998-05-01 06:49,673,4211513
1998-05-01 06:50,719,2398568
1998-05-01 06:51,755,11632830
1998-05-01 06:52,510,3440850
1998-05-01 06:53,607,3627200
1998-05-01 06:54,709,3919454
1998-05-01 06:55,751,4295426
1998-05-01 06:56,488,5391966
1998-05-01 06:57,346,1240579
1998-05-01 06:58,450,1942681
1998-05-01 06:59,539,5295639
1998-05-01 07:00,454,1924700
1998-05-01 07:01,592,4353365
1998-05-01 07:02,487,6172431
1998-05-01 07:03,355,5887966
1998-05-01 07:04,419,1359564
1998-05-01 07:05,425,2047423
1998-05-01 07:06,691,8511181
1998-05-01 07:07,426,3535359
1998-05-01 07:08,526,3885296
1998-05-01 07:09,491,3873222
1998-05-01 07:10,567,7764370
1998-05-01 07:11,363,1573316
1998-05-01 07:12,412,3379883
1998-05-01 07:13,704,3842472
1998-05-01 07:14,418,3891227
1998-05-01 07:15,337,2712687
1998-05-01 07:16,435,4538451
1998-05-01 07:17,487,5316240
1998-05-01 07:18,705,3606632
1998-05-01 07:19,734,4581444
1998-05-01 07:20,701,2619520
1998-05-01 07:21,656,3361703
1998-05-01 07:22,719,3816665
1998-05-01 07:23,605,3531674
1998-05-01 07:24,380,1287163
1998-05-01 07:25,515,2182253
1998-05-01 07:26,678,5416993
1998-05-01 07:27,587,7854831
1998-05-01 07:28,413,4751735
1998-05-01 07:29,371,1386996
1998-05-01 07:30,326,1185396
1998-05-01 07:31,308,5801075
1998-05-01 07:32,392,3861257
1998-05-01 07:33,377,3308745
1998-05-01 07:34,470,6254686
1998-05-01 07:35,342,6147333
1998-05-01 07:36,323,4474802
1998-05-01 07:37,362,1944979
1998-05-01 07:38,501,3397320
1998-05-01 07:39,616,2190452
1998-05-01 07:40,570,3508579
1998-05-01 07:41,799,2872759
1998-05-01 07:42,706,2869024
1998-05-01 07:43,747,2827004
1998-05-01 07:44,805,4835849
1998-05-01 07:45,759,5083499
1998-05-01 07:46,531,4708363
1998-05-01 07:47,535,4236885
1998-05-01 07:48,622,3654644
1998-05-01 07:49,486,7491170
1998-05-01 07:50,415,2914958
1998-05-01 07:51,397,4745923
1998-05-01 07:52,398,4728789
1998-05-01 07:53,526,3513750
1998-05-01 07:54,599,7031043
1998-05-01 07:55,426,7143921
1998-05-01 07:56,459,4414598
1998-05-01 07:57,429,4996796
1998-05-01 07:58,432,3897561
1998-05-01 07:59,359,3273443
1998-05-01 08:00,459,10044975
1998-05-01 08:01,364,7814411
1998-05-01 08:02,420,7793370
1998-05-01 08:03,395,5513950
1998-05-01 08:04,400,1486865
1998-05-01 08:05,381,5051737
1998-05-01 08:06,345,4090738
1998-05-01 08:07,482,1486844
1998-05-01 08:08,333,3265804
1998-05-01 08:09,399,4663819
1998-05-01 08:10,417,1607717
1998-05-01 08:11,448,2125661
1998-05-01 08:12,485,9508860
1998-05-01 08:13,468,1866420
1998-05-01 08:14,565,3121743
1998-05-01 08:15,530,1786812
1998-05-01 08:16,539,1585342
1998-05-01 08:17,472,5221439
1998-05-01 08:18,474,4553113
1998-05-01 08:19,487,4245679
1998-05-01 08:20,466,6157333
1998-05-01 08:21,716,2052778
1998-05-01 08:22,576,4474177
1998-05-01 08:23,868,7374961
1998-05-01 08:24,943,7935102
1998-05-01 08:25,906,7452970
1998-05-01 08:26,861,5030112
1998-05-01 08:27,1040,3204906
1998-05-01 08:28,542,2395260
1998-05-01 08:29,630,6300607
1998-05-01 08:30,604,5481228
1998-05-01 08:31,483,5369710
1998-05-01 08:32,790,10971578
1998-05-01 08:33,705,6078447
1998-05-01 08:34,762,5820614
1998-05-01 08:35,863,10843333
1998-05-01 08:36,780,7515681
1998-05-01 08:37,648,5178485
1998-05-01 08:38,703,9293133
1998-05-01 08:39,657,4225374
1998-05-01 08:40,697,3049226
1998-05-01 08:41,674,2293502
1998-05-01 08:42,715,7106078
1998-05-01 08:43,608,3852816
1998-05-01 08:44,928,6545686
1998-05-01 08:45,632,3478541
1998-05-01 08:46,888,5881446
1998-05-01 08:47,823,7121271
1998-05-01 08:48,765,8121387
1998-05-01 08:49,709,4372863
1998-05-01 08:50,804,6937999
1998-05-01 08:51,832,5814645
1998-05-01 08:52,851,8511791
1998-05-01 08:53,700,1943548
1998-05-01 08:54,774,4025392
1998-05-01 08:55,809,11491973
1998-05-01 08:56,814,6523566
1998-05-01 08:57,674,8489977
1998-05-01 08:58,706,6480026
1998-05-01 08:59,734,7865745
1998-05-01 09:00,814,8185334
1998-05-01 09:01,873,13133223
1998-05-01 09:02,971,4719473
1998-05-01 09:03,675,6949053
1998-05-01 09:04,720,4527269
1998-05-01 09:05,866,13596514
1998-05-01 09:06,738,5779640
1998-05-01 09:07,719,8565081
1998-05-01 09:08,1016,5100982
1998-05-01 09:09,943,5975510
1998-05-01 09:10,840,3576720
1998-05-01 09:11,896,3787538
1998-05-01 09:12,1003,8212348
1998-05-01 09:13,641,6410430
1998-05-01 09:14,699,5781889
1998-05-01 09:15,685,6159614
1998-05-01 09:16,804,5452312
1998-05-01 09:17,707,3649459
1998-05-01 09:18,743,2380765
1998-05-01 09:19,827,5580943
1998-05-01 09:20,983,5094057
1998-05-01 09:21,865,8270950
1998-05-01 09:22,549,5241770
1998-05-01 09:23,626,4652326
1998-05-01 09:24,829,10037774
1998-05-01 09:25,666,5681972
1998-05-01 09:26,684,6375551
1998-05-01 09:27,703,10597429
1998-05-01 09:28,577,2080494
1998-05-01 09:29,597,6644687
1998-05-01 09:30,780,7873757
1998-05-01 09:31,828,13797184
1998-05-01 09:32,635,10721749
1998-05-01 09:33,758,8790654
1998-05-01 09:34,791,6353816
1998-05-01 09:35,644,9174981
1998-05-01 09:36,607,7496449
1998-05-01 09:37,778,8450023
1998-05-01 09:38,831,5507061
1998-05-01 09:39,851,3449150
1998-05-01 09:40,898,9059340
1998-05-01 09:41,689,9292527
1998-05-01 09:42,580,3559189
1998-05-01 09:43,567,2463362
1998-05-01 09:44,844,2254094
1998-05-01 09:45,912,2990899
1998-05-01 09:46,772,4712234
1998-05-01 09:47,846,6474413
1998-05-01 09:48,811,5261795
1998-05-01 09:49,878,3087990
1998-05-01 09:50,979,8251953
1998-05-01 09:51,920,4650700
1998-05-01 09:52,688,5711003
1998-05-01 09:53,862,9743152
1998-05-01 09:54,886,6217981
1998-05-01 09:55,884,8377295
1998-05-01 09:56,745,9030289
1998-05-01 09:57,796,4665352
1998-05-01 09:58,762,10080984
1998-05-01 09:59,896,10694170
1998-05-01 10:00,862,7732371
1998-05-01 10:01,790,11611394
1998-05-01 10:02,798,3830221
1998-05-01 10:03,773,3420545
1998-05-01 10:04,911,7739232
1998-05-01 10:05,715,3721802
1998-05-01 10:06,882,8686729
1998-05-01 10:07,710,9011821
1998-05-01 10:08,875,2882216
1998-05-01 10:09,796,8834012
1998-05-01 10:10,800,7633025
1998-05-01 10:11,802,2916337
1998-05-01 10:12,703,5810270
1998-05-01 10:13,683,6574062
1998-05-01 10:14,592,2480760
1998-05-01 10:15,778,7445798
1998-05-01 10:16,789,7427530
1998-05-01 10:17,739,3794094
1998-05-01 10:18,747,3116938
1998-05-01 10:19,777,5188810
1998-05-01 10:20,830,6077590
1998-05-01 10:21,728,5050585
1998-05-01 10:22,736,10239550
1998-05-01 10:23,799,6398294
1998-05-01 10:24,886,4621236
1998-05-01 10:25,761,2486287
1998-05-01 10:26,1049,14518365
1998-05-01 10:27,987,5448605
1998-05-01 10:28,731,9300261
1998-05-01 10:29,824,5120034
1998-05-01 10:30,870,8380165
1998-05-01 10:31,828,6810344
1998-05-01 10:32,756,3935242
1998-05-01 10:33,497,1874481
1998-05-01 10:34,608,7194188
1998-05-01 10:35,679,2119933
1998-05-01 10:36,613,2372999
1998-05-01 10:37,884,4021325
1998-05-01 10:38,717,9870386
1998-05-01 10:39,491,5682917
1998-05-01 10:40,508,3321118
1998-05-01 10:41,700,2430889
1998-05-01 10:42,795,6202992
1998-05-01 10:43,569,6791828
1998-05-01 10:44,784,5962384
1998-05-01 10:45,866,4220537
1998-05-01 10:46,803,5939624
1998-05-01 10:47,729,8141449
1998-05-01 10:48,747,5185831
1998-05-01 10:49,587,2053606
1998-05-01 10:50,663,2898866
1998-05-01 10:51,805,8057498
1998-05-01 10:52,569,6664896
1998-05-01 10:53,712,5203931
1998-05-01 10:54,703,5442218
1998-05-01 10:55,417,5528095
1998-05-01 10:56,646,13522820
1998-05-01 10:57,690,2679770
1998-05-01 10:58,635,2470997
1998-05-01 10:59,585,3673626
1998-05-01 11:00,587,5147362
1998-05-01 11:01,946,6433917
1998-05-01 11:02,885,4595252
1998-05-01 11:03,920,4142838
1998-05-01 11:04,850,6186534
1998-05-01 11:05,772,5482916
1998-05-01 11:06,729,9775780
1998-05-01 11:07,708,8757570
1998-05-01 11:08,854,3146173
1998-05-01 11:09,618,3041612
1998-05-01 11:10,647,4307510
1998-05-01 11:11,838,8482386
1998-05-01 11:12,943,9383358
